age,apps,mins,goals,assists,yel,red,shots,ps%,aerials_won,motm,rating,tackles,interceptions,fouls,offsides_won,clearances,dribbled,blocks,own_goals,key_passes,dribblings,fouled,offsides,dispossed,bad_controls,avg_passes,crosses,long_passes,through_passes,traded,pos_DF,pos_FW,pos_GK,pos_MF
27,25,2129,1,3,5,0,0.7,75.3,0.1,0,6.6,1.4,0.8,0.5,0.0,0.4,1.2,0.1,0,1.2,1.2,0.8,0.1,1.2,2.2,23.7,0.4,0.5,0.1,0,False,False,False,True
24,22,1947,1,3,3,0,1.4,76.7,0.1,2,6.64,1.0,0.5,0.6,0.0,0.5,0.6,0.0,0,1.4,1.8,0.6,0.1,1.4,1.2,25.8,0.5,1.3,0.0,0,False,True,False,False
33,2,290,1,1,0,0,0.3,80.5,0.3,1,6.6,0.2,0.5,0.3,0.1,1.5,0.2,0.2,0,0.4,0.5,0.1,0.0,0.0,0.0,14.5,0.2,1.8,0.0,0,True,False,False,False
30,5,419,1,0,0,0,0.4,69.7,0.2,0,6.6,1.6,2.2,2.0,0.0,2.2,1.2,0.0,1,0.4,0.4,1.0,0.0,0.0,1.2,24.4,0.8,2.0,0.0,0,False,False,False,True
26,37,3330,0,0,2,0,0.0,67.3,0.2,0,6.86,0.1,0.1,0.0,0.0,0.8,0.0,0.0,0,0.0,0.0,0.2,0.0,0.0,0.0,24.2,0.0,4.8,0.0,0,False,False,True,False
30,31,2615,3,0,4,2,1.6,74.7,1.0,1,6.96,2.5,3.1,1.6,0.0,2.2,1.5,0.4,0,0.3,0.2,1.1,0.0,0.7,0.0,34.1,0.0,3.3,0.1,0,False,False,False,True
23,1,159,0,1,2,0,0.1,82.5,0.4,0,6.28,0.5,0.2,0.2,0.0,0.4,0.6,0.0,0,0.4,0.1,0.1,0.0,0.2,0.3,10.3,0.0,0.7,0.1,1,False,False,False,True
20,0,16,0,0,0,0,0.0,76.5,0.0,0,6.12,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0,True,False,False,False
26,16,1418,2,3,5,0,2.3,88.1,1.2,3,7.32,2.3,1.9,1.7,0.1,0.7,1.0,0.1,0,1.2,1.1,1.1,0.1,1.6,1.1,67.7,0.1,7.2,0.3,0,False,False,False,True
23,3,482,0,0,1,0,0.1,79.7,1.0,0,6.37,1.6,1.3,0.9,1.3,5.4,0.1,0.3,0,0.0,0.0,0.1,0.0,0.1,0.0,26.0,0.0,2.3,0.0,0,True,False,False,False
18,1,138,0,0,0,0,0.8,93.5,0.0,0,6.13,0.2,0.0,0.4,0.0,0.0,0.2,0.0,0,0.2,0.6,0.8,0.2,0.6,0.4,6.2,0.0,0.2,0.0,0,False,False,False,True
29,38,3420,0,3,3,0,0.3,75.5,1.6,2,7.22,3.0,2.1,1.1,0.4,3.8,0.6,0.6,0,0.9,0.7,0.9,0.1,1.1,0.0,38.4,0.8,1.9,0.0,0,True,False,False,False
26,18,1553,0,0,5,0,0.2,68.9,1.6,0,6.61,1.6,1.8,1.4,0.5,5.3,0.2,0.5,0,0.1,0.3,0.6,0.1,0.0,0.3,23.5,0.0,1.7,0.0,0,True,False,False,False
26,1,90,0,0,0,0,0.0,76.2,4.0,0,7.26,0.0,2.0,0.0,0.0,9.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,4.0,42.0,0.0,3.0,0.0,1,False,False,False,True
26,10,965,0,1,9,0,0.4,68.5,0.4,0,6.7,2.7,1.7,2.1,0.0,0.4,1.4,0.3,0,0.5,0.4,1.6,0.1,0.9,0.5,16.7,0.4,1.2,0.1,0,False,False,False,True
27,8,689,3,3,2,0,2.0,80.3,0.6,0,6.8,0.8,0.5,1.2,0.0,0.5,0.0,0.0,0,0.5,0.5,1.0,0.3,1.3,1.5,22.2,0.1,0.3,0.2,0,False,True,False,False
25,21,1916,4,1,6,0,1.4,61.2,0.9,1,6.59,1.9,0.7,1.8,0.0,0.6,0.7,0.1,0,0.4,0.9,1.6,0.5,1.3,1.5,11.8,0.4,0.4,0.0,0,False,True,False,False
30,23,2211,1,1,7,1,0.7,81.3,1.0,0,6.77,2.3,1.5,0.9,0.0,1.9,0.9,0.5,0,0.8,0.3,0.7,0.0,0.4,0.8,49.3,0.1,6.5,0.3,0,False,False,False,True
21,0,148,0,0,0,1,0.1,75.3,0.0,0,5.87,0.4,0.1,0.3,0.0,0.3,0.2,0.0,0,0.1,0.1,0.7,0.1,0.3,0.9,7.7,0.2,0.3,0.0,0,False,False,False,True
24,2,292,0,1,0,0,0.2,84.7,0.4,0,6.32,0.5,0.1,0.9,0.0,0.0,0.3,0.1,0,0.1,0.8,1.3,0.0,0.4,0.6,13.7,0.0,1.0,0.2,1,False,False,False,True
26,30,2721,0,1,5,0,0.3,71.4,3.8,1,6.95,1.2,1.2,0.8,0.9,9.4,0.4,1.1,0,0.2,0.1,0.2,0.2,0.0,0.1,33.7,0.1,2.6,0.0,0,True,False,False,False
26,10,841,0,0,0,0,1.1,78.3,0.1,0,6.46,0.8,0.4,0.9,0.0,0.0,1.5,0.0,0,0.9,1.6,0.6,0.5,1.4,0.9,21.1,0.5,1.3,0.0,0,False,False,False,True
21,18,1692,2,1,1,0,0.6,83.8,1.1,0,6.48,1.2,0.3,1.0,0.1,0.6,0.5,0.2,0,0.6,0.6,0.5,0.0,0.3,1.0,36.3,0.2,1.0,0.0,0,False,False,False,True
29,7,952,1,0,2,0,0.6,70.9,0.5,1,6.4,0.7,0.5,0.5,0.0,0.4,0.4,0.0,0,0.9,0.0,0.8,0.1,0.2,0.7,14.4,0.6,0.4,0.0,0,False,False,False,True
27,4,564,0,1,2,0,0.2,78.9,0.2,0,6.28,0.7,0.9,0.6,0.0,0.8,0.2,0.2,0,0.3,0.2,0.3,0.1,0.4,0.3,20.0,0.1,2.3,0.0,1,False,False,False,True
32,36,3296,6,0,5,0,0.6,88.4,2.5,1,7.06,1.4,1.2,0.9,0.6,4.5,0.2,0.5,1,0.1,0.1,0.6,0.1,0.2,0.5,50.0,0.0,3.0,0.0,0,True,False,False,False
28,4,452,1,1,3,0,0.2,77.3,0.5,0,6.58,1.2,2.2,0.9,0.0,0.4,0.5,0.2,0,0.3,0.3,0.7,0.0,0.5,0.3,20.0,0.0,1.0,0.0,0,False,False,False,True
23,2,315,0,0,2,0,0.4,72.8,0.3,0,6.45,1.0,0.5,1.3,0.2,0.3,0.7,0.0,0,0.3,1.4,1.1,0.0,0.8,0.2,8.6,0.0,0.3,0.0,1,False,False,False,True
36,4,360,0,0,1,0,0.0,70.9,0.0,0,6.26,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.3,25.8,0.0,7.5,0.0,0,False,False,True,False
25,30,2748,0,1,5,1,0.5,85.1,3.6,0,6.68,1.0,1.1,1.2,0.8,2.5,0.3,0.7,0,0.1,0.2,0.5,0.1,0.3,0.3,51.5,0.1,2.4,0.0,0,True,False,False,False
27,30,2520,8,5,6,0,1.7,79.8,0.2,3,6.97,1.1,0.6,0.7,0.0,0.5,0.6,0.0,0,1.8,1.0,0.9,0.1,1.5,0.9,27.4,1.0,2.3,0.1,0,False,True,False,False
27,9,794,0,1,1,0,1.0,74.6,0.2,0,6.38,1.0,0.3,0.4,0.0,0.5,0.7,0.1,0,0.4,0.9,0.3,0.3,0.8,1.2,13.7,0.1,0.3,0.0,0,False,False,False,True
20,0,25,0,0,0,0,1.0,71.4,0.0,0,6.25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,0,False,True,False,False
32,12,1043,1,0,3,0,0.5,80.8,1.4,0,6.24,0.6,1.0,0.7,0.2,2.3,0.2,0.2,0,0.1,0.0,0.5,0.0,0.1,0.4,31.6,0.1,3.9,0.0,1,True,False,False,False
22,1,115,0,0,0,0,0.0,85.6,1.0,0,6.38,2.0,0.7,0.3,0.3,0.7,1.0,0.0,0,0.3,0.3,0.0,0.0,0.3,0.0,30.0,0.0,1.7,0.0,1,True,False,False,False
32,26,2213,1,2,4,0,0.5,85.4,1.6,1,7.02,2.6,2.7,2.0,0.0,1.4,1.9,0.1,0,0.5,0.8,1.7,0.0,1.3,0.8,42.2,0.1,4.6,0.2,0,False,False,False,True
19,1,74,0,0,0,0,2.0,94.4,0.0,0,6.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,3.0,3.0,1.0,3.0,2.0,18.0,0.0,0.0,0.0,1,False,True,False,False
22,3,456,0,0,0,0,0.0,89.6,0.0,0,6.18,0.8,0.7,0.2,0.0,0.2,0.5,0.1,0,0.2,0.2,0.2,0.1,0.1,0.5,14.8,0.1,0.2,0.0,0,False,False,False,True
35,16,1440,0,0,0,0,0.0,65.2,0.3,0,6.35,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0,0.0,0.2,0.3,0.0,0.0,0.1,30.9,0.0,5.8,0.0,0,False,False,True,False
24,19,1772,0,0,5,0,0.7,80.5,2.7,0,7.13,1.2,2.1,0.4,0.2,6.0,0.6,0.7,0,0.1,0.3,0.9,0.0,0.1,0.4,34.2,0.0,4.1,0.0,0,True,False,False,False
21,11,956,0,0,5,1,0.2,69.3,2.1,0,6.53,1.1,2.1,1.0,0.1,2.5,0.8,0.2,0,0.3,0.5,0.7,0.0,0.4,0.7,23.7,0.1,1.4,0.0,0,True,False,False,False
29,5,379,0,1,0,0,1.9,76.8,1.1,0,6.44,0.1,0.1,0.6,0.0,0.4,0.1,0.0,0,0.7,0.3,0.4,0.7,1.1,0.7,10.6,0.1,0.2,0.0,0,False,True,False,False
25,12,1078,0,2,2,0,0.4,74.1,0.7,0,6.85,2.7,1.9,1.3,0.1,1.9,1.7,0.6,0,1.3,0.5,0.1,0.1,0.9,1.3,34.5,1.3,2.2,0.0,0,False,False,False,True
27,32,2710,7,2,6,0,1.1,74.1,0.3,2,7.1,2.5,1.5,1.0,0.0,0.9,1.2,0.2,0,1.7,0.4,0.5,0.1,0.9,0.8,30.7,2.1,1.4,0.1,0,False,False,False,True
25,36,3184,0,0,6,0,0.4,82.7,1.5,0,6.42,0.7,1.0,0.5,0.4,3.8,0.3,0.8,0,0.1,0.2,0.3,0.0,0.1,0.3,33.5,0.1,2.2,0.0,0,True,False,False,False
36,31,2551,1,0,7,0,0.7,77.6,4.3,1,6.91,1.4,1.8,1.0,0.4,4.4,0.6,0.7,0,0.2,0.3,1.2,0.1,0.1,0.4,29.9,0.1,2.3,0.0,1,True,False,False,False
32,20,1625,3,0,3,1,0.9,80.7,4.7,2,7.01,2.0,1.1,1.0,0.8,6.6,0.5,0.5,0,0.3,0.2,0.6,0.0,0.1,0.2,42.0,0.0,4.8,0.0,0,True,False,False,False
25,26,2332,0,0,5,0,0.6,69.9,1.6,1,6.74,1.5,1.5,0.9,0.2,1.7,0.6,0.2,0,0.7,0.9,1.2,0.0,0.2,1.0,32.0,0.4,2.6,0.1,0,True,False,False,False
20,0,1,0,0,0,0,0.0,0.0,0.0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False,True
25,6,540,0,0,0,0,0.0,57.4,0.0,1,6.85,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.2,0.0,0.0,0.2,28.2,0.0,7.5,0.0,0,False,False,True,False
24,25,2063,1,2,4,1,0.3,77.7,0.7,1,6.64,1.9,1.6,1.4,0.0,2.0,0.3,0.2,0,0.5,0.4,1.3,0.7,1.1,1.0,22.7,0.4,0.5,0.0,0,False,False,False,True
29,9,782,1,1,0,1,1.1,76.1,0.4,1,6.76,2.0,1.9,0.9,0.0,0.8,1.1,0.1,0,1.0,1.1,1.1,0.0,1.1,0.8,29.0,1.0,1.9,0.2,0,False,False,False,True
25,25,2182,5,5,2,0,1.7,78.3,0.3,1,6.72,0.6,0.3,0.4,0.0,0.1,0.6,0.0,0,1.4,1.4,0.9,0.3,1.9,2.7,22.7,0.5,0.3,0.0,1,False,True,False,False
20,0,4,0,0,1,0,0.0,100.0,0.0,0,5.94,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,1,False,False,False,True
27,15,1202,1,0,0,0,0.8,81.5,0.7,0,6.49,1.0,0.8,1.1,0.1,0.8,0.6,0.2,0,0.7,0.5,0.6,0.1,0.5,0.9,27.7,0.4,1.1,0.0,1,False,False,False,True
27,13,1184,0,0,3,0,0.1,82.0,1.3,1,6.8,2.2,1.4,1.5,0.1,1.6,1.3,0.3,0,0.3,0.4,0.8,0.0,0.3,0.7,39.6,0.1,4.9,0.1,0,False,False,False,True
29,16,1385,1,3,7,0,0.8,84.9,0.2,0,6.52,2.0,0.8,1.2,0.0,0.9,1.0,0.1,0,0.9,0.4,1.3,0.0,0.9,1.5,32.7,0.1,1.2,0.0,0,False,False,False,True
27,0,157,0,0,1,0,0.3,72.5,1.3,0,6.15,0.3,0.0,0.4,0.0,0.4,0.0,0.0,0,0.0,0.1,0.4,0.1,0.4,0.6,6.4,0.0,0.0,0.0,1,False,True,False,False
26,37,3286,0,0,2,0,0.0,62.7,0.4,2,6.67,0.1,0.1,0.0,0.0,0.9,0.1,0.0,0,0.0,0.1,0.3,0.0,0.0,0.1,34.8,0.0,6.6,0.0,0,False,False,True,False
28,28,2392,1,2,7,0,0.7,84.6,1.8,3,7.15,2.2,1.2,1.6,0.2,1.9,0.5,0.3,0,1.2,0.9,1.6,0.1,0.8,1.1,51.0,0.6,2.5,0.0,0,False,False,False,True
25,14,1256,5,2,1,0,2.1,79.0,1.1,3,6.95,0.9,0.3,0.7,0.0,0.4,0.8,0.0,0,0.8,0.9,2.1,0.4,1.4,1.6,20.4,0.3,0.6,0.0,0,False,True,False,False
20,0,92,0,0,1,0,0.7,58.8,0.1,0,6.16,0.1,0.3,0.7,0.0,0.0,0.3,0.0,0,0.1,0.1,0.6,0.0,0.3,0.6,4.9,0.0,0.0,0.1,0,False,True,False,False
28,25,2124,6,2,3,0,1.7,76.9,0.7,1,6.97,1.1,0.9,0.7,0.0,1.3,1.2,0.2,0,1.7,0.6,0.2,0.0,0.4,0.9,40.2,0.8,5.5,0.1,0,False,False,False,True
29,16,1309,3,0,4,0,0.7,63.5,3.3,1,6.68,0.8,0.5,1.9,0.0,0.9,1.6,0.1,0,0.6,1.0,1.5,0.6,1.4,1.4,16.2,0.1,0.3,0.0,0,False,True,False,False
28,1,81,0,1,0,0,0.0,48.3,4.0,0,6.88,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,29.0,0.0,0.0,0.0,0,False,True,False,False
32,34,3005,1,3,0,0,0.6,78.7,1.3,0,6.64,1.4,0.9,0.2,0.3,2.7,0.5,0.2,0,0.9,0.4,0.5,0.0,0.5,1.1,44.8,0.3,1.7,0.0,0,False,False,False,True
24,21,1823,1,1,2,0,0.8,82.0,1.3,0,6.86,2.7,1.5,1.0,0.0,2.0,0.5,0.2,0,0.5,0.5,0.9,0.0,1.5,1.5,36.4,0.1,1.7,0.0,0,False,False,False,True
32,15,1605,8,2,2,0,1.2,69.4,2.9,0,6.64,0.3,0.2,0.8,0.1,0.6,0.1,0.0,0,0.7,0.1,0.6,0.3,1.1,1.2,22.2,0.1,0.4,0.0,1,False,True,False,False
31,27,2231,2,1,10,1,0.7,83.8,0.8,1,7.24,4.1,1.5,2.4,0.0,1.2,1.1,0.3,0,1.3,0.4,1.3,0.1,0.6,0.3,47.5,0.6,4.0,0.4,0,False,False,False,True
29,1,142,0,0,0,0,0.0,77.3,0.5,0,6.17,0.0,0.0,0.0,0.0,1.5,1.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.0,22.0,0.0,7.0,0.0,0,False,False,True,False
27,6,524,0,0,4,0,0.4,64.3,0.9,0,6.35,0.8,0.4,0.4,0.0,0.3,0.4,0.0,0,0.9,0.4,0.9,0.1,0.4,0.7,10.2,0.4,0.1,0.0,0,False,False,False,True
28,12,1153,1,0,1,0,0.3,77.4,1.4,0,6.52,1.2,1.4,0.7,0.5,2.6,0.4,0.3,0,0.3,0.0,0.3,0.0,0.2,0.5,27.0,0.2,4.0,0.0,1,False,False,False,True
31,27,2431,0,3,4,1,0.3,78.4,1.0,0,6.6,1.6,1.4,0.6,0.2,1.5,0.6,0.3,0,0.8,0.6,0.7,0.0,0.3,0.7,29.9,0.6,1.8,0.0,0,False,False,False,True
32,29,2655,1,0,8,0,0.4,81.6,2.6,1,6.93,1.9,1.9,1.1,0.5,6.7,0.6,0.5,0,0.1,0.0,0.6,0.0,0.0,0.2,50.3,0.0,4.6,0.0,1,True,False,False,False
31,8,757,0,0,0,0,0.0,80.4,0.1,0,6.35,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0,0.0,0.0,0.1,0.0,0.0,0.0,22.1,0.0,3.1,0.0,0,False,False,True,False
27,10,856,1,0,1,0,0.5,80.7,1.8,1,7.47,3.0,2.5,0.6,1.7,5.7,0.9,0.4,0,0.3,0.2,0.9,0.1,0.0,0.0,41.4,0.0,4.6,0.0,0,True,False,False,False
24,25,2250,1,2,8,0,0.8,78.8,1.1,0,6.74,2.2,2.4,1.8,1.4,4.0,0.8,0.8,0,0.2,0.1,1.3,0.0,0.1,0.2,40.3,0.0,3.3,0.0,0,True,False,False,False
31,24,2096,1,1,3,1,0.2,76.4,0.6,1,6.86,1.9,1.8,1.3,0.2,4.2,0.2,0.2,0,0.8,0.2,1.0,0.0,0.5,0.0,31.7,0.2,2.5,0.0,1,True,False,False,False
30,7,675,0,0,2,0,0.4,88.5,1.3,1,7.05,2.4,3.2,1.0,0.3,5.6,0.3,0.8,0,0.1,0.6,1.2,0.0,0.2,0.4,38.6,0.0,1.7,0.0,1,True,False,False,False
19,3,288,0,0,2,0,1.5,69.4,0.3,0,6.04,0.2,0.3,1.3,0.0,0.0,0.8,0.2,0,0.2,0.7,1.7,0.8,1.8,2.0,12.0,0.0,0.7,0.0,0,False,True,False,False
19,1,101,0,0,0,0,1.0,75.5,0.0,0,5.81,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0,0.0,0.5,0.0,0.0,1.5,0.0,26.5,0.0,1.5,0.0,0,False,False,False,True
22,29,2507,0,0,4,0,0.3,78.7,1.5,0,6.93,2.1,3.1,0.9,0.7,4.0,0.6,0.5,1,0.2,0.7,0.5,0.0,0.4,0.4,35.3,0.2,2.2,0.0,1,False,False,False,True
27,34,2978,6,12,1,0,1.2,78.8,0.4,2,7.15,1.7,0.8,0.7,0.0,0.1,0.9,0.0,0,2.1,1.1,1.3,0.6,1.6,1.4,27.8,2.2,0.4,0.0,0,False,False,False,True
21,3,349,1,1,0,0,0.6,69.5,0.3,0,6.28,0.6,0.4,0.4,0.0,0.4,0.2,0.1,0,0.3,0.1,0.3,0.1,0.3,0.4,6.8,0.0,0.1,0.0,0,False,True,False,False
34,31,2776,2,0,7,1,0.4,79.0,1.9,0,6.7,1.8,1.2,0.7,0.4,4.8,1.1,0.6,1,0.2,0.5,0.4,0.1,0.3,0.4,40.5,0.1,3.0,0.0,0,True,False,False,False
26,3,265,1,0,0,0,1.0,61.8,0.5,0,6.33,0.6,0.3,0.8,0.0,0.1,0.0,0.0,0,0.4,0.1,0.4,0.4,0.8,1.4,9.5,0.0,0.1,0.0,1,False,True,False,False
31,27,2362,1,1,4,0,0.9,70.0,1.8,2,6.89,1.9,1.2,0.8,0.2,1.9,0.6,0.3,0,1.0,1.0,0.5,0.0,0.4,1.1,36.6,1.4,3.2,0.0,0,True,False,False,False
29,28,2514,3,1,12,0,1.0,82.0,1.1,2,6.67,2.0,1.4,1.6,0.0,1.2,1.6,0.2,0,0.9,0.2,0.9,0.0,0.4,0.8,46.2,1.0,3.4,0.0,0,False,False,False,True
25,35,2952,1,3,10,0,0.8,70.4,1.7,1,6.93,2.4,1.3,0.9,0.1,1.7,0.9,0.4,0,0.8,1.4,1.7,0.1,1.6,1.4,26.2,0.8,0.9,0.0,1,False,False,False,True
20,27,2165,12,0,1,1,1.9,86.3,0.1,1,6.69,0.3,0.3,0.4,0.0,0.0,0.2,0.0,0,0.7,0.8,1.0,0.4,1.9,2.5,14.4,0.1,0.2,0.1,0,False,True,False,False
31,18,1647,0,0,3,0,0.0,49.7,0.1,1,6.67,0.1,0.1,0.0,0.0,1.7,0.1,0.0,0,0.0,0.1,0.3,0.0,0.0,0.0,25.6,0.0,8.6,0.0,1,False,False,True,False
32,3,306,0,0,0,0,0.8,88.0,0.8,0,5.99,1.0,0.0,0.3,0.0,2.3,0.5,0.0,0,0.0,0.0,0.8,0.0,0.0,0.5,35.5,0.0,2.8,0.0,1,False,False,False,True
25,26,2229,2,2,8,1,1.0,70.7,1.2,1,7.13,2.6,2.9,1.4,0.3,1.4,0.7,0.2,0,1.0,0.8,1.7,0.2,0.8,1.2,35.5,1.1,2.1,0.0,1,False,False,False,True
32,13,1142,0,1,5,0,0.1,78.1,1.4,1,6.47,1.7,1.6,1.1,0.5,3.2,0.4,0.7,0,0.1,0.3,0.9,0.0,0.1,0.4,37.8,0.0,2.9,0.0,0,True,False,False,False
30,1,100,0,0,0,0,0.7,85.9,0.0,0,6.49,0.3,1.0,1.3,0.0,1.3,0.7,0.0,0,0.3,0.0,1.0,0.3,0.0,0.0,23.7,0.3,2.7,0.0,0,False,False,False,True
20,20,1800,1,0,2,0,0.3,91.3,1.9,0,6.66,0.8,1.3,0.8,0.7,4.0,0.1,0.8,0,0.1,0.5,0.5,0.0,0.2,0.6,73.2,0.0,5.0,0.0,1,True,False,False,False
29,9,834,0,2,2,0,0.2,84.8,0.5,0,6.5,1.3,0.7,0.8,0.1,0.4,0.8,0.1,0,0.4,0.3,0.3,0.0,0.2,1.1,33.8,0.1,1.0,0.0,0,False,False,False,True
30,7,555,0,0,2,0,0.4,84.4,1.7,0,6.59,0.7,1.6,0.6,0.4,4.6,0.1,1.0,0,0.3,0.0,0.6,0.0,0.1,0.1,26.6,0.0,1.7,0.0,0,True,False,False,False
25,1,72,0,0,1,0,0.0,56.3,0.0,0,6.05,2.0,0.0,8.0,0.0,2.0,1.0,0.0,0,0.0,1.0,2.0,0.0,1.0,1.0,16.0,0.0,0.0,0.0,1,False,False,False,True
34,17,1517,1,1,4,0,0.4,82.9,4.9,1,7.11,2.3,1.8,1.7,0.5,6.6,0.8,0.3,0,0.2,0.3,0.5,0.2,0.2,0.4,37.5,0.0,3.4,0.0,0,True,False,False,False
35,9,859,1,0,1,0,0.3,81.5,0.6,0,6.76,1.6,1.8,0.1,0.7,3.2,0.4,0.2,0,0.1,0.5,0.1,0.0,0.0,0.1,33.2,0.0,1.6,0.0,1,True,False,False,False
23,30,2670,8,5,6,0,2.6,66.0,1.4,1,7.19,1.9,0.8,2.3,0.0,0.3,1.0,0.1,0,1.4,2.1,2.3,0.7,2.0,1.8,25.6,0.3,0.7,0.2,0,False,True,False,False
22,0,1,0,0,0,0,0.0,66.7,0.0,0,6.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0,False,False,False,True
24,24,2083,0,1,5,0,0.1,77.0,0.5,2,7.27,4.3,2.6,1.6,0.3,2.2,1.5,0.3,0,0.8,1.7,1.5,0.0,0.8,0.6,41.3,1.2,2.7,0.1,1,True,False,False,False
30,38,3403,1,5,4,0,0.4,87.0,1.8,1,7.01,2.8,1.1,1.0,0.4,2.0,0.8,0.4,0,0.7,0.3,0.4,0.1,0.2,0.9,65.3,0.6,1.3,0.1,0,False,False,False,True
31,12,1062,0,1,3,0,0.2,85.0,1.4,0,6.97,3.3,1.9,1.2,0.1,2.7,1.3,0.2,0,0.2,0.2,0.7,0.2,0.7,0.4,44.2,0.0,1.0,0.0,0,False,False,False,True
19,0,4,0,0,0,0,0.0,100.0,0.0,0,6.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0,False,True,False,False
25,3,270,0,0,0,0,0.0,54.3,0.3,0,6.93,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,8.3,0.0,0,False,False,True,False
26,29,2343,2,2,1,0,0.7,81.0,0.4,0,6.33,0.5,0.2,0.6,0.0,0.6,0.4,0.1,0,0.8,0.7,0.5,0.5,1.0,1.3,23.6,0.1,0.6,0.0,0,False,False,False,True
24,7,560,0,0,1,0,0.3,86.4,0.4,0,6.76,2.2,0.8,0.4,0.2,1.3,0.7,0.3,0,0.4,1.2,0.2,0.0,1.2,0.4,28.1,0.1,1.9,0.1,0,False,False,False,True
28,11,1031,6,1,3,0,1.8,86.1,0.9,5,7.84,3.0,1.8,1.3,0.0,1.2,0.5,0.4,0,2.5,0.2,2.2,0.0,1.0,0.0,62.2,1.8,6.5,0.1,0,False,False,False,True
23,19,1883,1,3,4,0,0.8,72.5,1.6,2,6.97,2.3,2.0,0.9,0.2,1.9,1.1,0.2,0,0.8,0.7,0.8,0.0,1.0,1.0,33.6,0.8,3.3,0.0,0,False,False,False,True
24,35,3144,5,1,9,0,1.2,75.8,5.1,5,7.31,2.2,1.4,2.1,0.1,1.4,1.6,0.2,0,0.9,1.0,2.5,0.1,1.4,1.6,53.7,0.2,2.2,0.0,0,False,False,False,True
19,0,10,0,0,0,0,0.0,80.0,0.0,0,6.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,2.5,0.0,0.0,0.0,0,False,True,False,False
26,20,1722,1,2,4,1,1.2,86.0,1.5,0,7.05,2.4,1.5,1.7,0.0,0.9,1.3,0.2,0,0.5,1.8,2.9,0.0,1.5,1.6,47.2,0.0,2.1,0.1,1,False,False,False,True
22,34,2910,11,5,4,0,2.8,73.1,0.3,3,7.35,1.4,1.1,0.9,0.0,0.1,0.5,0.0,0,2.2,2.6,2.2,0.4,3.1,2.1,47.3,0.4,2.1,0.9,1,False,False,False,True
23,0,27,0,0,0,0,3.0,42.9,0.0,0,5.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0,False,True,False,False
24,31,2521,13,5,3,0,3.6,78.7,0.8,3,7.54,1.2,0.3,1.3,0.0,0.5,0.4,0.0,0,1.8,2.1,2.3,0.5,2.0,1.5,38.3,0.2,1.4,0.2,1,False,True,False,False
22,0,42,0,0,1,0,0.7,81.0,1.0,0,6.15,0.0,0.7,0.3,0.0,0.0,1.0,0.3,0,0.3,0.7,0.0,0.0,0.7,1.0,7.0,0.0,0.3,0.0,0,False,False,False,True
29,3,420,1,0,0,0,2.4,87.4,0.7,0,6.52,0.7,0.4,1.4,0.0,0.1,0.1,0.0,0,1.1,0.9,1.1,0.3,1.0,1.4,24.9,0.7,1.6,0.1,0,False,True,False,False
25,15,1185,1,0,2,0,0.5,79.2,3.0,2,6.99,1.5,1.9,1.1,0.4,6.9,0.9,0.5,0,0.1,0.2,0.8,0.0,0.3,0.3,31.3,0.0,2.1,0.0,0,False,False,False,True
20,2,181,1,1,0,0,2.0,55.2,1.3,0,6.55,0.3,0.0,1.7,0.0,0.7,0.3,0.0,0,0.3,0.0,1.0,0.7,1.3,1.3,9.7,0.0,0.3,0.0,1,False,True,False,False
21,3,386,1,0,0,0,0.9,68.6,1.0,0,6.34,0.5,0.3,0.7,0.0,0.1,0.1,0.0,0,0.3,1.1,0.7,0.7,1.2,0.8,9.3,0.0,0.0,0.0,1,False,True,False,False
